path_meter_pos[m]	speed[kmph]	lat[deg]	long[deg]
string	string	double	double
182.00	60.0	59.862234	30.469112
182.50	60.0	59.862230	30.469108
183.00	60.0	59.862226	30.469104
183.50	60.0	59.862222	30.469100
184.00	60.0	59.862218	30.469096
184.50	60.0	59.862214	30.469092
185.00	60.0	59.862210	30.469088
185.50	60.0	59.862206	30.469085
186.00	60.0	59.862201	30.469081
186.50	60.0	59.862197	30.469077
187.00	60.0	59.862193	30.469073
187.50	60.0	59.862189	30.469069
188.00	60.0	59.862185	30.469065
188.50	60.0	59.862181	30.469062
189.00	60.0	59.862177	30.469058
189.50	60.0	59.862173	30.469054
190.00	60.0	59.862169	30.469050
190.50	60.0	59.862165	30.469046
191.00	60.0	59.862161	30.469042
191.50	60.0	59.862157	30.469039
192.00	60.0	59.862153	30.469035
192.50	60.0	59.862149	30.469031
193.00	60.0	59.862144	30.469027
193.50	60.0	59.862140	30.469023
194.00	60.0	59.862136	30.469019
194.50	60.0	59.862132	30.469015
195.00	60.0	59.862128	30.469012
195.50	60.0	59.862124	30.469008
196.00	60.0	59.862120	30.469004
196.50	60.0	59.862116	30.469000
197.00	60.0	59.862112	30.468996
197.50	60.0	59.862108	30.468992
198.00	60.0	59.862104	30.468989
198.50	60.0	59.862100	30.468985
199.00	60.0	59.862096	30.468981
199.50	60.0	59.862092	30.468977
200.00	60.0	59.862088	30.468973
200.50	60.0	59.862083	30.468969
201.00	60.0	59.862079	30.468965
201.50	60.0	59.862075	30.468962
202.00	60.0	59.862071	30.468958
202.50	60.0	59.862067	30.468954
203.00	60.0	59.862063	30.468950
203.50	60.0	59.862059	30.468946
204.00	60.0	59.862055	30.468942
204.50	60.0	59.862051	30.468939
205.00	60.0	59.862047	30.468935
205.50	60.0	59.862043	30.468931
206.00	60.0	59.862039	30.468927
206.50	60.0	59.862035	30.468923
207.00	60.0	59.862031	30.468919
207.50	59.9	59.862027	30.468916
208.00	59.8	59.862022	30.468912
208.50	59.6	59.862018	30.468908
209.00	59.5	59.862014	30.468904
209.50	59.3	59.862010	30.468900
210.00	59.1	59.862006	30.468896
210.50	59.0	59.862002	30.468892
211.00	58.8	59.861998	30.468889
211.50	58.6	59.861994	30.468885
212.00	58.5	59.861990	30.468881
212.50	58.3	59.861986	30.468877
213.00	58.1	59.861982	30.468873
213.50	58.0	59.861978	30.468869
214.00	57.8	59.861974	30.468866
214.50	57.6	59.861970	30.468862
215.00	57.5	59.861965	30.468858
215.50	57.3	59.861961	30.468854
216.00	57.1	59.861957	30.468850
216.50	57.0	59.861953	30.468846
217.00	56.8	59.861949	30.468843
217.50	56.6	59.861945	30.468839
218.00	56.4	59.861941	30.468835
218.50	56.3	59.861937	30.468831
219.00	56.1	59.861933	30.468827
219.50	55.9	59.861929	30.468823
220.00	55.7	59.861925	30.468819
220.50	55.6	59.861921	30.468816
221.00	55.4	59.861917	30.468812
221.50	55.2	59.861913	30.468808
222.00	55.0	59.861909	30.468804
222.50	54.9	59.861904	30.468800
223.00	54.7	59.861900	30.468796
223.50	54.5	59.861896	30.468793
224.00	54.3	59.861892	30.468789
224.50	54.2	59.861888	30.468785
225.00	54.0	59.861884	30.468781
225.50	53.8	59.861880	30.468777
226.00	53.6	59.861876	30.468773
226.50	53.4	59.861872	30.468769
