path_meter_pos[m]	speed[kmph]	lat[deg]	long[deg]
77.50	15.0	59.834183	30.498432
78.00	15.0	59.834179	30.498437
78.50	15.0	59.834175	30.498442
79.00	15.0	59.834172	30.498447
79.50	15.0	59.834168	30.498452
80.00	15.0	59.834164	30.498457
80.50	15.0	59.834160	30.498461
81.00	15.0	59.834156	30.498466
81.50	15.0	59.834153	30.498471
82.00	15.0	59.834149	30.498476
82.50	15.0	59.834145	30.498481
83.00	15.0	59.834141	30.498486
83.50	15.0	59.834137	30.498491
84.00	15.0	59.834134	30.498496
84.50	15.0	59.834130	30.498500
85.00	15.0	59.834126	30.498505
85.50	15.0	59.834122	30.498510
86.00	15.0	59.834119	30.498515
86.50	15.0	59.834115	30.498520
87.00	15.0	59.834111	30.498525
87.50	15.0	59.834107	30.498530
88.00	15.0	59.834103	30.498534
88.50	15.0	59.834100	30.498539
89.00	15.0	59.834096	30.498544
89.50	15.0	59.834092	30.498549
90.00	15.0	59.834088	30.498554
90.50	15.0	59.834084	30.498559
91.00	15.0	59.834081	30.498564
91.50	15.0	59.834077	30.498569
92.00	15.0	59.834073	30.498573
92.50	15.0	59.834069	30.498578
93.00	15.0	59.834066	30.498583
93.50	15.0	59.834062	30.498588
94.00	15.0	59.834058	30.498593
94.50	15.0	59.834054	30.498598
95.00	15.0	59.834050	30.498603
95.50	15.0	59.834047	30.498607
96.00	15.0	59.834043	30.498612
96.50	15.0	59.834039	30.498617
97.00	15.0	59.834035	30.498622
97.50	15.0	59.834031	30.498627
98.00	15.0	59.834028	30.498632
98.50	15.0	59.834024	30.498637
99.00	15.0	59.834020	30.498642
99.50	15.0	59.834016	30.498646
100.00	15.0	59.834013	30.498651
100.50	15.0	59.834009	30.498656
101.00	15.0	59.834005	30.498661
101.50	15.0	59.834001	30.498666
102.00	15.0	59.833997	30.498671
102.50	15.0	59.833994	30.498676
103.00	15.0	59.833990	30.498680
103.50	15.0	59.833986	30.498685
104.00	15.0	59.833982	30.498690
104.50	15.0	59.833978	30.498695
105.00	15.0	59.833975	30.498700
105.50	15.0	59.833971	30.498705
106.00	15.0	59.833967	30.498710
106.50	15.0	59.833963	30.498715
107.00	15.0	59.833960	30.498719
107.50	15.0	59.833956	30.498724
108.00	15.0	59.833952	30.498729
108.50	15.0	59.833948	30.498734
109.00	15.0	59.833944	30.498739
109.50	15.0	59.833941	30.498744
110.00	15.0	59.833937	30.498749
110.50	15.0	59.833933	30.498753
111.00	15.0	59.833929	30.498758
111.50	15.0	59.833925	30.498763
112.00	15.0	59.833922	30.498768
112.50	15.0	59.833918	30.498773
113.00	15.0	59.833914	30.498778
113.50	15.0	59.833910	30.498783
114.00	15.0	59.833907	30.498788
114.50	15.0	59.833903	30.498792
115.00	15.0	59.833899	30.498797
115.50	15.0	59.833895	30.498802
116.00	15.0	59.833891	30.498807
116.50	15.0	59.833888	30.498812
117.00	15.0	59.833884	30.498817
117.50	15.0	59.833880	30.498822
118.00	15.0	59.833876	30.498827
118.50	15.0	59.833872	30.498831
119.00	15.0	59.833869	30.498836
119.50	15.0	59.833865	30.498841
120.00	15.0	59.833861	30.498846
120.50	15.0	59.833857	30.498851
121.00	15.0	59.833854	30.498856
121.50	15.0	59.833850	30.498861
122.00	15.0	59.833846	30.498865
122.50	15.0	59.833842	30.498870
123.00	15.0	59.833838	30.498875
123.50	15.0	59.833835	30.498880
124.00	15.0	59.833831	30.498885
124.50	15.0	59.833827	30.498890
125.00	15.0	59.833823	30.498895
125.50	15.0	59.833819	30.498900
126.00	15.0	59.833816	30.498904
126.50	15.0	59.833812	30.498909
127.00	15.0	59.833808	30.498914
127.50	15.0	59.833804	30.498919
128.00	15.0	59.833801	30.498924
128.50	15.0	59.833797	30.498929
129.00	15.0	59.833793	30.498934
129.50	15.0	59.833789	30.498938
130.00	15.0	59.833785	30.498943
130.50	15.0	59.833782	30.498948
131.00	15.0	59.833778	30.498953
131.50	15.0	59.833774	30.498958
132.00	15.0	59.833770	30.498963
132.50	15.0	59.833767	30.498968
133.00	15.0	59.833763	30.498973
133.50	15.0	59.833759	30.498977
134.00	15.0	59.833755	30.498982
134.50	15.0	59.833751	30.498987
135.00	15.0	59.833748	30.498992
135.50	15.0	59.833744	30.498997
136.00	15.0	59.833740	30.499002
136.50	15.0	59.833736	30.499007
137.00	15.0	59.833732	30.499011
137.50	15.0	59.833729	30.499016
138.00	15.0	59.833725	30.499021
138.50	15.0	59.833721	30.499026
139.00	15.0	59.833717	30.499031
139.50	15.0	59.833714	30.499036
140.00	15.0	59.833710	30.499041
140.50	15.0	59.833706	30.499046
141.00	15.0	59.833702	30.499050
141.50	15.0	59.833698	30.499055
142.00	15.0	59.833695	30.499060
142.50	15.0	59.833691	30.499065
143.00	15.0	59.833687	30.499070
143.50	15.0	59.833683	30.499075
144.00	15.0	59.833679	30.499080
144.50	15.0	59.833676	30.499084
145.00	15.0	59.833672	30.499089
145.50	15.0	59.833668	30.499094
146.00	15.0	59.833664	30.499099
146.50	15.0	59.833661	30.499104
147.00	15.0	59.833657	30.499109
147.50	15.0	59.833653	30.499114
148.00	15.0	59.833649	30.499119
148.50	15.0	59.833645	30.499123
149.00	15.0	59.833642	30.499128
149.50	15.0	59.833638	30.499133
150.00	15.0	59.833634	30.499138
150.50	15.0	59.833630	30.499143
151.00	15.0	59.833626	30.499148
151.50	15.0	59.833623	30.499153
152.00	15.0	59.833619	30.499157
152.50	15.0	59.833615	30.499162
153.00	15.0	59.833611	30.499167
153.50	15.0	59.833608	30.499172
154.00	15.0	59.833604	30.499177
154.50	15.0	59.833600	30.499182
155.00	15.0	59.833596	30.499187
155.50	15.0	59.833592	30.499191
156.00	15.0	59.833588	30.499196
156.50	15.0	59.833584	30.499200
157.00	15.0	59.833580	30.499204
157.50	15.0	59.833577	30.499209
158.00	16.5	59.833573	30.499213
158.50	15.9	59.833568	30.499217
159.00	15.3	59.833564	30.499221
159.50	14.6	59.833560	30.499225
160.00	13.9	59.833556	30.499228
160.50	13.2	59.833552	30.499232
161.00	12.5	59.833548	30.499235
161.50	11.7	59.833544	30.499239
162.00	10.8	59.833540	30.499242
162.50	10.0	59.833536	30.499245
