path_meter_pos[m]	speed[kmph]	lat[deg]	long[deg]
string	string	double	double
168.50	60.0	59.862430	30.468891
169.00	60.0	59.862426	30.468887
169.50	60.0	59.862422	30.468883
170.00	60.0	59.862418	30.468880
170.50	60.0	59.862414	30.468876
171.00	60.0	59.862410	30.468872
171.50	60.0	59.862406	30.468868
172.00	60.0	59.862402	30.468864
172.50	60.0	59.862398	30.468860
173.00	60.0	59.862394	30.468857
173.50	60.0	59.862390	30.468853
174.00	60.0	59.862385	30.468849
174.50	60.0	59.862381	30.468845
175.00	60.0	59.862377	30.468841
175.50	60.0	59.862373	30.468837
176.00	60.0	59.862369	30.468834
176.50	60.0	59.862365	30.468830
177.00	60.0	59.862361	30.468826
177.50	60.0	59.862357	30.468822
178.00	60.0	59.862353	30.468818
178.50	60.0	59.862349	30.468814
179.00	60.0	59.862345	30.468811
179.50	60.0	59.862341	30.468807
180.00	60.0	59.862337	30.468803
180.50	60.0	59.862333	30.468799
181.00	60.0	59.862328	30.468795
181.50	60.0	59.862324	30.468791
182.00	60.0	59.862320	30.468788
182.50	60.0	59.862316	30.468784
183.00	60.0	59.862312	30.468780
183.50	60.0	59.862308	30.468776
184.00	60.0	59.862304	30.468772
184.50	60.0	59.862300	30.468768
185.00	60.0	59.862296	30.468765
185.50	60.0	59.862292	30.468761
186.00	60.0	59.862288	30.468757
186.50	60.0	59.862284	30.468753
187.00	60.0	59.862280	30.468749
187.50	60.0	59.862276	30.468746
188.00	60.0	59.862271	30.468742
188.50	60.0	59.862267	30.468738
189.00	60.0	59.862263	30.468734
189.50	60.0	59.862259	30.468730
190.00	60.0	59.862255	30.468726
190.50	60.0	59.862251	30.468723
191.00	60.0	59.862247	30.468719
191.50	60.0	59.862243	30.468715
192.00	60.0	59.862239	30.468711
192.50	60.0	59.862235	30.468707
193.00	60.0	59.862231	30.468703
193.50	60.0	59.862227	30.468700
194.00	60.0	59.862223	30.468696
194.50	60.0	59.862219	30.468692
195.00	60.0	59.862214	30.468688
195.50	60.0	59.862210	30.468684
196.00	60.0	59.862206	30.468680
196.50	60.0	59.862202	30.468677
197.00	60.0	59.862198	30.468673
197.50	60.0	59.862194	30.468669
198.00	60.0	59.862190	30.468665
198.50	60.0	59.862186	30.468661
199.00	60.0	59.862182	30.468657
199.50	60.0	59.862178	30.468654
200.00	60.0	59.862174	30.468650
200.50	60.0	59.862170	30.468646
201.00	60.0	59.862166	30.468642
201.50	60.0	59.862162	30.468638
202.00	60.0	59.862157	30.468634
202.50	60.0	59.862153	30.468631
203.00	60.0	59.862149	30.468627
203.50	60.0	59.862145	30.468623
204.00	60.0	59.862141	30.468619
204.50	60.0	59.862137	30.468615
205.00	60.0	59.862133	30.468611
205.50	60.0	59.862129	30.468608
206.00	60.0	59.862125	30.468604
206.50	60.0	59.862121	30.468600
207.00	60.0	59.862117	30.468596
207.50	60.0	59.862113	30.468592
208.00	60.0	59.862109	30.468588
208.50	60.0	59.862105	30.468585
209.00	60.0	59.862100	30.468581
209.50	60.0	59.862096	30.468577
210.00	60.0	59.862092	30.468573
210.50	60.0	59.862088	30.468569
211.00	60.0	59.862084	30.468565
211.50	60.0	59.862080	30.468562
212.00	60.0	59.862076	30.468558
212.50	60.0	59.862072	30.468554
213.00	60.0	59.862068	30.468550
213.50	60.0	59.862064	30.468546
214.00	60.0	59.862060	30.468542
214.50	60.0	59.862056	30.468539
215.00	60.0	59.862052	30.468535
215.50	60.0	59.862048	30.468531
216.00	60.0	59.862043	30.468527
216.50	59.9	59.862039	30.468523
217.00	59.7	59.862035	30.468519
217.50	59.6	59.862031	30.468516
218.00	59.4	59.862027	30.468512
218.50	59.2	59.862023	30.468508
219.00	59.1	59.862019	30.468504
219.50	58.9	59.862015	30.468500
220.00	58.7	59.862011	30.468496
220.50	58.6	59.862007	30.468493
221.00	58.4	59.862003	30.468489
221.50	58.2	59.861999	30.468485
222.00	58.1	59.861995	30.468481
222.50	57.9	59.861991	30.468477
223.00	57.7	59.861986	30.468473
223.50	57.6	59.861982	30.468470
224.00	57.4	59.861978	30.468466
224.50	57.2	59.861974	30.468462
225.00	57.1	59.861970	30.468458
225.50	56.9	59.861966	30.468454
226.00	56.7	59.861962	30.468450
226.50	56.6	59.861958	30.468447
227.00	56.4	59.861954	30.468443
227.50	56.2	59.861950	30.468439
228.00	56.0	59.861946	30.468435
228.50	55.9	59.861942	30.468431
229.00	55.7	59.861938	30.468427
229.50	55.5	59.861934	30.468424
230.00	55.3	59.861929	30.468420
230.50	55.2	59.861925	30.468416
231.00	55.0	59.861921	30.468412
231.50	54.8	59.861917	30.468408
232.00	54.6	59.861913	30.468404
232.50	54.5	59.861909	30.468401
233.00	54.3	59.861905	30.468397
233.50	54.1	59.861901	30.468393
234.00	53.9	59.861897	30.468389
234.50	53.7	59.861893	30.468385
235.00	53.6	59.861889	30.468382
235.50	53.4	59.861885	30.468378
236.00	53.2	59.861881	30.468374
236.50	53.0	59.861877	30.468370
237.00	52.8	59.861872	30.468366
237.50	52.6	59.861868	30.468362
238.00	52.5	59.861864	30.468359
238.50	52.3	59.861860	30.468355
239.00	52.1	59.861856	30.468351
239.50	51.9	59.861852	30.468347
240.00	51.7	59.861848	30.468343
240.50	51.5	59.861844	30.468339
241.00	51.3	59.861840	30.468336
241.50	51.1	59.861836	30.468332
242.00	50.9	59.861832	30.468328
242.50	50.8	59.861828	30.468324
243.00	50.6	59.861824	30.468320
243.50	50.4	59.861820	30.468316
244.00	50.2	59.861815	30.468313
244.50	50.0	59.861811	30.468309
245.00	49.8	59.861807	30.468305
245.50	49.6	59.861803	30.468301
246.00	49.4	59.861799	30.468297
246.50	49.2	59.861795	30.468293
247.00	49.0	59.861791	30.468290
247.50	48.8	59.861787	30.468286
248.00	48.6	59.861783	30.468282
248.50	48.4	59.861779	30.468278
249.00	48.2	59.861775	30.468274
249.50	48.0	59.861771	30.468270
250.00	47.8	59.861767	30.468267
250.50	47.6	59.861763	30.468263
251.00	47.4	59.861758	30.468259
251.50	47.2	59.861754	30.468255
252.00	47.0	59.861750	30.468251
252.50	46.8	59.861746	30.468247
253.00	46.6	59.861742	30.468244
253.50	46.4	59.861738	30.468240
254.00	46.1	59.861734	30.468236
254.50	45.9	59.861730	30.468232
255.00	45.7	59.861726	30.468228
255.50	45.5	59.861722	30.468224
256.00	45.3	59.861718	30.468221
256.50	45.1	59.861714	30.468217
257.00	44.9	59.861710	30.468213
257.50	44.6	59.861706	30.468209
258.00	44.4	59.861701	30.468205
258.50	44.2	59.861697	30.468201
259.00	44.0	59.861693	30.468198
259.50	43.8	59.861689	30.468194
260.00	43.5	59.861685	30.468190
260.50	43.3	59.861681	30.468186
261.00	43.1	59.861677	30.468182
261.50	42.9	59.861673	30.468178
262.00	42.6	59.861669	30.468175
262.50	42.4	59.861665	30.468171
263.00	42.2	59.861661	30.468167
263.50	41.9	59.861657	30.468163
264.00	41.7	59.861653	30.468159
264.50	41.5	59.861649	30.468155
265.00	41.2	59.861644	30.468152
265.50	41.0	59.861640	30.468148
266.00	40.8	59.861636	30.468144
266.50	40.5	59.861632	30.468140
267.00	40.3	59.861628	30.468136
267.50	40.1	59.861624	30.468132
